Mean Overscan Level (ADU),Detector,Amp,Run,READTIME setting,exp_id
23473.425078125,R41_S21,C04,13040,2.232,3021111600212
22883.0675859375,R41_S21,C03,13040,2.232,3021111600212
23058.3501015625,R41_S21,C02,13040,2.232,3021111600212
23654.3774765625,R41_S21,C01,13040,2.232,3021111600212
24926.1363984375,R41_S21,C00,13040,2.232,3021111600212
24698.9874765625,R41_S21,C10,13040,2.232,3021111600213
23730.228578125,R41_S21,C11,13040,2.232,3021111600213
23176.524078125,R41_S21,C12,13040,2.232,3021111600213
23206.894140625,R41_S21,C13,13040,2.232,3021111600213
23252.8009921875,R41_S21,C14,13040,2.232,3021111600213
24199.5222734375,R41_S21,C15,13040,2.232,3021111600213
24815.4654140625,R41_S21,C16,13040,2.232,3021111600213
26066.410984375,R41_S21,C17,13040,2.232,3021111600213
26506.5687421875,R41_S21,C07,13040,2.232,3021111600213
24656.7245546875,R41_S21,C06,13040,2.232,3021111600213
24203.609015625,R41_S21,C05,13040,2.232,3021111600213
23472.1225703125,R41_S21,C04,13040,2.232,3021111600213
22878.92221875,R41_S21,C03,13040,2.232,3021111600213
23052.874078125,R41_S21,C02,13040,2.232,3021111600213
23651.5238046875,R41_S21,C01,13040,2.232,3021111600213
24923.6339453125,R41_S21,C00,13040,2.232,3021111600213
24699.5498671875,R41_S21,C10,13040,2.232,3021111600214
23730.305828125,R41_S21,C11,13040,2.232,3021111600214
23176.7522421875,R41_S21,C12,13040,2.232,3021111600214
23206.8838984375,R41_S21,C13,13040,2.232,3021111600214
23252.9398125,R41_S21,C14,13040,2.232,3021111600214
24199.2626953125,R41_S21,C15,13040,2.232,3021111600214
24816.1458671875,R41_S21,C16,13040,2.232,3021111600214
26066.093328125,R41_S21,C17,13040,2.232,3021111600214
26506.4991796875,R41_S21,C07,13040,2.232,3021111600214
24656.34721875,R41_S21,C06,13040,2.232,3021111600214
24202.9958046875,R41_S21,C05,13040,2.232,3021111600214
23472.2643359375,R41_S21,C04,13040,2.232,3021111600214
22879.2072578125,R41_S21,C03,13040,2.232,3021111600214
23053.6012421875,R41_S21,C02,13040,2.232,3021111600214
23651.7938125,R41_S21,C01,13040,2.232,3021111600214
24923.53846875,R41_S21,C00,13040,2.232,3021111600214
24699.1753984375,R41_S21,C10,13040,2.232,3021111600215
23729.765453125,R41_S21,C11,13040,2.232,3021111600215
23176.7204140625,R41_S21,C12,13040,2.232,3021111600215
23206.6477421875,R41_S21,C13,13040,2.232,3021111600215
23252.278421875,R41_S21,C14,13040,2.232,3021111600215
24198.8090859375,R41_S21,C15,13040,2.232,3021111600215
24815.452125,R41_S21,C16,13040,2.232,3021111600215
26066.4276953125,R41_S21,C17,13040,2.232,3021111600215
26506.4644453125,R41_S21,C07,13040,2.232,3021111600215
24656.24415625,R41_S21,C06,13040,2.232,3021111600215
24203.72775,R41_S21,C05,13040,2.232,3021111600215
23472.745015625,R41_S21,C04,13040,2.232,3021111600215
22878.7253359375,R41_S21,C03,13040,2.232,3021111600215
23051.8109453125,R41_S21,C02,13040,2.232,3021111600215
23652.77546875,R41_S21,C01,13040,2.232,3021111600215
24922.7314609375,R41_S21,C00,13040,2.232,3021111600215
24699.55840625,R41_S21,C10,13040,2.232,3021111600216
23730.014421875,R41_S21,C11,13040,2.232,3021111600216
23176.7296171875,R41_S21,C12,13040,2.232,3021111600216
23207.210875,R41_S21,C13,13040,2.232,3021111600216
23252.8077109375,R41_S21,C14,13040,2.232,3021111600216
24198.8018984375,R41_S21,C15,13040,2.232,3021111600216
24815.106453125,R41_S21,C16,13040,2.232,3021111600216
26066.2379140625,R41_S21,C17,13040,2.232,3021111600216
26506.7428515625,R41_S21,C07,13040,2.232,3021111600216
24656.9873359375,R41_S21,C06,13040,2.232,3021111600216
24203.9934921875,R41_S21,C05,13040,2.232,3021111600216
23472.4958203125,R41_S21,C04,13040,2.232,3021111600216
22878.7005,R41_S21,C03,13040,2.232,3021111600216
23052.966734375,R41_S21,C02,13040,2.232,3021111600216
23652.3971640625,R41_S21,C01,13040,2.232,3021111600216
24923.0886640625,R41_S21,C00,13040,2.232,3021111600216
24699.3629609375,R41_S21,C10,13040,2.232,3021111600217
23729.546859375,R41_S21,C11,13040,2.232,3021111600217
23176.4519921875,R41_S21,C12,13040,2.232,3021111600217
23206.6471640625,R41_S21,C13,13040,2.232,3021111600217
23252.5923203125,R41_S21,C14,13040,2.232,3021111600217
24198.7254296875,R41_S21,C15,13040,2.232,3021111600217
24815.293328125,R41_S21,C16,13040,2.232,3021111600217
26066.320765625,R41_S21,C17,13040,2.232,3021111600217
26506.6744296875,R41_S21,C07,13040,2.232,3021111600217
24656.017640625,R41_S21,C06,13040,2.232,3021111600217
24203.6815234375,R41_S21,C05,13040,2.232,3021111600217
23472.23809375,R41_S21,C04,13040,2.232,3021111600217
22878.0772109375,R41_S21,C03,13040,2.232,3021111600217
23052.0217421875,R41_S21,C02,13040,2.232,3021111600217
23652.2013125,R41_S21,C01,13040,2.232,3021111600217
24922.750171875,R41_S21,C00,13040,2.232,3021111600217
24699.8840546875,R41_S21,C10,13040,2.232,3021111600218
23730.9555859375,R41_S21,C11,13040,2.232,3021111600218
23177.0346953125,R41_S21,C12,13040,2.232,3021111600218
23206.9761875,R41_S21,C13,13040,2.232,3021111600218
23253.5231484375,R41_S21,C14,13040,2.232,3021111600218
24199.3182890625,R41_S21,C15,13040,2.232,3021111600218
24815.274453125,R41_S21,C16,13040,2.232,3021111600218
26066.574265625,R41_S21,C17,13040,2.232,3021111600218
26506.6701328125,R41_S21,C07,13040,2.232,3021111600218
24656.7981953125,R41_S21,C06,13040,2.232,3021111600218
24203.2363984375,R41_S21,C05,13040,2.232,3021111600218
23473.2599296875,R41_S21,C04,13040,2.232,3021111600218
22878.882640625,R41_S21,C03,13040,2.232,3021111600218
23052.6106484375,R41_S21,C02,13040,2.232,3021111600218
23651.8088203125,R41_S21,C01,13040,2.232,3021111600218
24923.6445234375,R41_S21,C00,13040,2.232,3021111600218
24699.7551796875,R41_S21,C10,13040,2.232,3021111600219
23730.056953125,R41_S21,C11,13040,2.232,3021111600219
23177.3123828125,R41_S21,C12,13040,2.232,3021111600219
23207.6370390625,R41_S21,C13,13040,2.232,3021111600219
23253.50425,R41_S21,C14,13040,2.232,3021111600219
24199.66059375,R41_S21,C15,13040,2.232,3021111600219
24815.823828125,R41_S21,C16,13040,2.232,3021111600219
26067.15090625,R41_S21,C17,13040,2.232,3021111600219
26506.5707109375,R41_S21,C07,13040,2.232,3021111600219
24656.796078125,R41_S21,C06,13040,2.232,3021111600219
24202.612578125,R41_S21,C05,13040,2.232,3021111600219
23472.5030859375,R41_S21,C04,13040,2.232,3021111600219
22878.5266640625,R41_S21,C03,13040,2.232,3021111600219
23053.6020390625,R41_S21,C02,13040,2.232,3021111600219
23652.435546875,R41_S21,C01,13040,2.232,3021111600219
24922.5898046875,R41_S21,C00,13040,2.232,3021111600219
24699.32109375,R41_S21,C10,13040,2.232,3021111600220
23730.165796875,R41_S21,C11,13040,2.232,3021111600220
23176.34596875,R41_S21,C12,13040,2.232,3021111600220
23206.5648359375,R41_S21,C13,13040,2.232,3021111600220
23252.707984375,R41_S21,C14,13040,2.232,3021111600220
24199.5525546875,R41_S21,C15,13040,2.232,3021111600220
24815.7541875,R41_S21,C16,13040,2.232,3021111600220
26066.28753125,R41_S21,C17,13040,2.232,3021111600220
26506.8715546875,R41_S21,C07,13040,2.232,3021111600220
24656.93796875,R41_S21,C06,13040,2.232,3021111600220
24203.249984375,R41_S21,C05,13040,2.232,3021111600220
23472.08890625,R41_S21,C04,13040,2.232,3021111600220
22879.30090625,R41_S21,C03,13040,2.232,3021111600220
23053.926953125,R41_S21,C02,13040,2.232,3021111600220
23652.23478125,R41_S21,C01,13040,2.232,3021111600220
24921.9714609375,R41_S21,C00,13040,2.232,3021111600220
24699.4049296875,R41_S21,C10,13040,2.232,3021111600221
23730.35328125,R41_S21,C11,13040,2.232,3021111600221
23176.7464140625,R41_S21,C12,13040,2.232,3021111600221
23206.313875,R41_S21,C13,13040,2.232,3021111600221
23252.9922734375,R41_S21,C14,13040,2.232,3021111600221
24198.9577421875,R41_S21,C15,13040,2.232,3021111600221
24815.5628984375,R41_S21,C16,13040,2.232,3021111600221
26066.6596875,R41_S21,C17,13040,2.232,3021111600221
26507.3975625,R41_S21,C07,13040,2.232,3021111600221
24657.3935078125,R41_S21,C06,13040,2.232,3021111600221
24203.3493359375,R41_S21,C05,13040,2.232,3021111600221
23472.866234375,R41_S21,C04,13040,2.232,3021111600221
22878.369125,R41_S21,C03,13040,2.232,3021111600221
23053.075078125,R41_S21,C02,13040,2.232,3021111600221
23651.8926328125,R41_S21,C01,13040,2.232,3021111600221
24922.9980703125,R41_S21,C00,13040,2.232,3021111600221
24699.83628125,R41_S21,C10,13040,2.232,3021111600222
23730.490296875,R41_S21,C11,13040,2.232,3021111600222
23176.0558984375,R41_S21,C12,13040,2.232,3021111600222
23206.94059375,R41_S21,C13,13040,2.232,3021111600222
23253.052125,R41_S21,C14,13040,2.232,3021111600222
24200.16596875,R41_S21,C15,13040,2.232,3021111600222
24815.5793984375,R41_S21,C16,13040,2.232,3021111600222
26066.284578125,R41_S21,C17,13040,2.232,3021111600222
26506.6676484375,R41_S21,C07,13040,2.232,3021111600222
24656.532890625,R41_S21,C06,13040,2.232,3021111600222
24204.0216328125,R41_S21,C05,13040,2.232,3021111600222
23471.8989921875,R41_S21,C04,13040,2.232,3021111600222
22879.8879140625,R41_S21,C03,13040,2.232,3021111600222
23053.10709375,R41_S21,C02,13040,2.232,3021111600222
23651.9180078125,R41_S21,C01,13040,2.232,3021111600222
24923.4699609375,R41_S21,C00,13040,2.232,3021111600222
24699.5113359375,R41_S21,C10,13040,2.232,3021111600223
23729.8235390625,R41_S21,C11,13040,2.232,3021111600223
23176.210828125,R41_S21,C12,13040,2.232,3021111600223
23206.715265625,R41_S21,C13,13040,2.232,3021111600223
23252.865921875,R41_S21,C14,13040,2.232,3021111600223
24199.460953125,R41_S21,C15,13040,2.232,3021111600223
24816.1152109375,R41_S21,C16,13040,2.232,3021111600223
26066.100359375,R41_S21,C17,13040,2.232,3021111600223
26507.276359375,R41_S21,C07,13040,2.232,3021111600223
24657.53840625,R41_S21,C06,13040,2.232,3021111600223
24204.225125,R41_S21,C05,13040,2.232,3021111600223
23471.782203125,R41_S21,C04,13040,2.232,3021111600223
22879.7595703125,R41_S21,C03,13040,2.232,3021111600223
23053.210828125,R41_S21,C02,13040,2.232,3021111600223
23653.004875,R41_S21,C01,13040,2.232,3021111600223
24922.739078125,R41_S21,C00,13040,2.232,3021111600223
24699.6727890625,R41_S21,C10,13040,2.232,3021111600224
23729.998140625,R41_S21,C11,13040,2.232,3021111600224
23176.8272578125,R41_S21,C12,13040,2.232,3021111600224
23207.325578125,R41_S21,C13,13040,2.232,3021111600224
23252.47115625,R41_S21,C14,13040,2.232,3021111600224
24199.5022890625,R41_S21,C15,13040,2.232,3021111600224
24815.934890625,R41_S21,C16,13040,2.232,3021111600224
26066.2698359375,R41_S21,C17,13040,2.232,3021111600224
26507.3368671875,R41_S21,C07,13040,2.232,3021111600224
24657.36525,R41_S21,C06,13040,2.232,3021111600224
24204.5281171875,R41_S21,C05,13040,2.232,3021111600224
23472.2824453125,R41_S21,C04,13040,2.232,3021111600224
22879.122078125,R41_S21,C03,13040,2.232,3021111600224
23056.0091875,R41_S21,C02,13040,2.232,3021111600224
23652.6694921875,R41_S21,C01,13040,2.232,3021111600224
24922.831328125,R41_S21,C00,13040,2.232,3021111600224
24699.85584375,R41_S21,C10,13040,2.232,3021111600225
23732.032671875,R41_S21,C11,13040,2.232,3021111600225
23177.0760703125,R41_S21,C12,13040,2.232,3021111600225
23209.274421875,R41_S21,C13,13040,2.232,3021111600225
23255.811234375,R41_S21,C14,13040,2.232,3021111600225
24199.3457265625,R41_S21,C15,13040,2.232,3021111600225
24816.2205546875,R41_S21,C16,13040,2.232,3021111600225
26067.1747734375,R41_S21,C17,13040,2.232,3021111600225
26506.6381953125,R41_S21,C07,13040,2.232,3021111600225
24657.4581796875,R41_S21,C06,13040,2.232,3021111600225
24203.8127109375,R41_S21,C05,13040,2.232,3021111600225
23472.462984375,R41_S21,C04,13040,2.232,3021111600225
22879.197046875,R41_S21,C03,13040,2.232,3021111600225
23053.0765859375,R41_S21,C02,13040,2.232,3021111600225
23652.326171875,R41_S21,C01,13040,2.232,3021111600225
24923.0532890625,R41_S21,C00,13040,2.232,3021111600225
24699.6386328125,R41_S21,C10,13040,2.232,3021111600226
23731.7579765625,R41_S21,C11,13040,2.232,3021111600226
23176.3825625,R41_S21,C12,13040,2.232,3021111600226
23208.9567734375,R41_S21,C13,13040,2.232,3021111600226
23255.3906171875,R41_S21,C14,13040,2.232,3021111600226
24198.9310546875,R41_S21,C15,13040,2.232,3021111600226
24815.8598515625,R41_S21,C16,13040,2.232,3021111600226
26067.02765625,R41_S21,C17,13040,2.232,3021111600226
26507.4556796875,R41_S21,C07,13040,2.232,3021111600226
24657.8506875,R41_S21,C06,13040,2.232,3021111600226
24205.157265625,R41_S21,C05,13040,2.232,3021111600226
23472.1189921875,R41_S21,C04,13040,2.232,3021111600226
22879.387421875,R41_S21,C03,13040,2.232,3021111600226
23052.5798515625,R41_S21,C02,13040,2.232,3021111600226
23653.6008203125,R41_S21,C01,13040,2.232,3021111600226
24922.622734375,R41_S21,C00,13040,2.232,3021111600226
24699.5503359375,R41_S21,C10,13040,2.232,3021111600227
23731.4776171875,R41_S21,C11,13040,2.232,3021111600227
23176.813875,R41_S21,C12,13040,2.232,3021111600227
23208.7577890625,R41_S21,C13,13040,2.232,3021111600227
23255.5333125,R41_S21,C14,13040,2.232,3021111600227
24199.1818828125,R41_S21,C15,13040,2.232,3021111600227
24815.7641640625,R41_S21,C16,13040,2.232,3021111600227
26066.9318359375,R41_S21,C17,13040,2.232,3021111600227
26507.1201171875,R41_S21,C07,13040,2.232,3021111600227
24657.4548828125,R41_S21,C06,13040,2.232,3021111600227
24204.1379453125,R41_S21,C05,13040,2.232,3021111600227
23472.49915625,R41_S21,C04,13040,2.232,3021111600227
22879.5747421875,R41_S21,C03,13040,2.232,3021111600227
23052.70921875,R41_S21,C02,13040,2.232,3021111600227
23652.535140625,R41_S21,C01,13040,2.232,3021111600227
24922.54696875,R41_S21,C00,13040,2.232,3021111600227
24699.5847578125,R41_S21,C10,13040,2.232,3021111600228
23730.7611015625,R41_S21,C11,13040,2.232,3021111600228
23176.2934609375,R41_S21,C12,13040,2.232,3021111600228
23207.836078125,R41_S21,C13,13040,2.232,3021111600228
23254.7970546875,R41_S21,C14,13040,2.232,3021111600228
24198.776609375,R41_S21,C15,13040,2.232,3021111600228
24815.4813828125,R41_S21,C16,13040,2.232,3021111600228
26066.6470234375,R41_S21,C17,13040,2.232,3021111600228
26506.905953125,R41_S21,C07,13040,2.232,3021111600228
24656.989921875,R41_S21,C06,13040,2.232,3021111600228
24204.1949140625,R41_S21,C05,13040,2.232,3021111600228
23471.7619609375,R41_S21,C04,13040,2.232,3021111600228
22878.5101640625,R41_S21,C03,13040,2.232,3021111600228
23052.5237890625,R41_S21,C02,13040,2.232,3021111600228
23652.98990625,R41_S21,C01,13040,2.232,3021111600228
24922.377375,R41_S21,C00,13040,2.232,3021111600228
24699.65534375,R41_S21,C10,13040,2.232,3021111600229
23731.6103046875,R41_S21,C11,13040,2.232,3021111600229
23176.2035703125,R41_S21,C12,13040,2.232,3021111600229
23208.09559375,R41_S21,C13,13040,2.232,3021111600229
23255.2456171875,R41_S21,C14,13040,2.232,3021111600229
24198.2158046875,R41_S21,C15,13040,2.232,3021111600229
24815.80534375,R41_S21,C16,13040,2.232,3021111600229
26066.5513359375,R41_S21,C17,13040,2.232,3021111600229
26506.69303125,R41_S21,C07,13040,2.232,3021111600229
24656.8728125,R41_S21,C06,13040,2.232,3021111600229
24204.756078125,R41_S21,C05,13040,2.232,3021111600229
23472.6155703125,R41_S21,C04,13040,2.232,3021111600229
22878.9036875,R41_S21,C03,13040,2.232,3021111600229
23053.1074296875,R41_S21,C02,13040,2.232,3021111600229
23652.5874765625,R41_S21,C01,13040,2.232,3021111600229
24922.493875,R41_S21,C00,13040,2.232,3021111600229
24830.866,R41_S21,C10,13057,2.09,3021111800033
24002.9162578125,R41_S21,C11,13057,2.09,3021111800033
23531.155890625,R41_S21,C12,13057,2.09,3021111800033
23572.6602578125,R41_S21,C13,13057,2.09,3021111800033
23595.4430234375,R41_S21,C14,13057,2.09,3021111800033
24411.3404375,R41_S21,C15,13057,2.09,3021111800033
24935.5996640625,R41_S21,C16,13057,2.09,3021111800033
25952.9629140625,R41_S21,C17,13057,2.09,3021111800033
26329.0272265625,R41_S21,C07,13057,2.09,3021111800033
24800.5536875,R41_S21,C06,13057,2.09,3021111800033
24431.7259140625,R41_S21,C05,13057,2.09,3021111800033
23794.851203125,R41_S21,C04,13057,2.09,3021111800033
23270.7390078125,R41_S21,C03,13057,2.09,3021111800033
23416.20390625,R41_S21,C02,13057,2.09,3021111800033
23932.0013828125,R41_S21,C01,13057,2.09,3021111800033
25040.117953125,R41_S21,C00,13057,2.09,3021111800033
24830.558953125,R41_S21,C10,13057,2.09,3021111800034
24002.947015625,R41_S21,C11,13057,2.09,3021111800034
23531.1006796875,R41_S21,C12,13057,2.09,3021111800034
23572.6010625,R41_S21,C13,13057,2.09,3021111800034
23595.205703125,R41_S21,C14,13057,2.09,3021111800034
24411.4454921875,R41_S21,C15,13057,2.09,3021111800034
24935.1066875,R41_S21,C16,13057,2.09,3021111800034
25952.7407578125,R41_S21,C17,13057,2.09,3021111800034
26329.0086796875,R41_S21,C07,13057,2.09,3021111800034
24800.541328125,R41_S21,C06,13057,2.09,3021111800034
24431.6682890625,R41_S21,C05,13057,2.09,3021111800034
23794.6422578125,R41_S21,C04,13057,2.09,3021111800034
23270.820765625,R41_S21,C03,13057,2.09,3021111800034
23416.0867265625,R41_S21,C02,13057,2.09,3021111800034
23932.025703125,R41_S21,C01,13057,2.09,3021111800034
25039.819234375,R41_S21,C00,13057,2.09,3021111800034
24830.72015625,R41_S21,C10,13057,2.09,3021111800035
24003.269875,R41_S21,C11,13057,2.09,3021111800035
23531.1676875,R41_S21,C12,13057,2.09,3021111800035
23572.8935,R41_S21,C13,13057,2.09,3021111800035
23595.8233515625,R41_S21,C14,13057,2.09,3021111800035
24411.9849609375,R41_S21,C15,13057,2.09,3021111800035
24935.4777265625,R41_S21,C16,13057,2.09,3021111800035
25952.9694765625,R41_S21,C17,13057,2.09,3021111800035
26329.0937265625,R41_S21,C07,13057,2.09,3021111800035
24800.4353984375,R41_S21,C06,13057,2.09,3021111800035
24429.9043359375,R41_S21,C05,13057,2.09,3021111800035
23794.6730390625,R41_S21,C04,13057,2.09,3021111800035
23270.6702421875,R41_S21,C03,13057,2.09,3021111800035
23416.6920078125,R41_S21,C02,13057,2.09,3021111800035
23931.9108359375,R41_S21,C01,13057,2.09,3021111800035
25039.8665234375,R41_S21,C00,13057,2.09,3021111800035
24830.649484375,R41_S21,C10,13057,2.09,3021111800036
24002.9496796875,R41_S21,C11,13057,2.09,3021111800036
23531.06434375,R41_S21,C12,13057,2.09,3021111800036
23572.9986484375,R41_S21,C13,13057,2.09,3021111800036
23595.9374921875,R41_S21,C14,13057,2.09,3021111800036
24411.814078125,R41_S21,C15,13057,2.09,3021111800036
24935.8118046875,R41_S21,C16,13057,2.09,3021111800036
25952.585203125,R41_S21,C17,13057,2.09,3021111800036
26329.016546875,R41_S21,C07,13057,2.09,3021111800036
24800.179515625,R41_S21,C06,13057,2.09,3021111800036
24430.0945078125,R41_S21,C05,13057,2.09,3021111800036
23794.544234375,R41_S21,C04,13057,2.09,3021111800036
